id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3809,2998,16,16,14,21,20,no,no,5
3810,2602,16,16,10,15,24,no,no,5
3811,3680,33,7,20,17,14,yes,no,2
3812,3981,31,3,36,19,14,no,no,2
3813,2153,23,20,2,21,12,no,no,1
3814,989,21,8,14,13,10,no,yes,2
3815,3330,30,1,52,23,16,no,no,1
3816,2126,22,20,10,19,14,no,no,2
3817,3185,34,5,60,17,30,no,no,5
3818,844,16,8,6,12,10,yes,no,2
3819,3507,34,1,52,19,22,no,no,5
3820,4179,39,5,52,23,14,no,no,1
3821,4031,31,1,16,23,20,no,no,5
3822,2123,16,24,10,21,24,no,no,4
3823,1319,22,28,10,23,6,no,no,1
3824,710,19,12,10,13,10,no,yes,1
3825,2676,20,28,2,19,30,yes,no,5
3826,4086,34,3,44,15,14,no,no,2
3827,4032,35,5,56,23,20,yes,no,4
3828,2901,21,20,2,15,22,no,no,5
3829,1726,20,16,6,23,10,no,no,2
3830,1269,19,12,6,17,10,no,no,1
3831,1397,20,24,2,21,6,no,no,2
3832,1850,19,28,2,19,4,no,no,2
3833,3130,33,3,56,17,30,no,no,5
3834,3110,32,5,40,17,20,no,no,5
3835,2096,18,12,6,19,14,yes,no,2
3836,551,16,28,14,12,4,no,yes,2
3837,3329,30,1,24,15,18,no,no,5
3838,2331,15,20,6,21,18,no,no,4
3839,2566,23,8,6,19,24,no,no,5
3840,2072,15,12,6,19,30,yes,no,4
3841,958,23,28,10,13,4,no,yes,1
3842,2043,24,8,14,15,20,no,no,4
3843,1382,22,20,14,23,8,no,no,2
3844,3003,37,5,56,23,16,no,no,2
3845,2847,16,24,6,21,12,no,no,2
3846,2592,22,28,14,21,24,yes,no,5
3847,1008,16,12,14,12,10,yes,no,1
3848,579,17,24,10,11,10,no,yes,2
3849,2986,15,28,6,23,22,no,no,5
3850,614,17,8,10,13,6,no,yes,1
3851,612,20,12,6,11,10,yes,no,1
3852,2079,15,24,14,19,18,no,no,4
3853,842,20,12,10,13,6,no,yes,1
3854,3467,32,1,20,15,18,no,no,5
3855,678,24,20,14,13,10,no,yes,1
3856,1823,24,24,2,17,4,no,no,1
3857,2356,19,28,2,23,30,yes,no,4
3858,1344,15,16,14,17,10,yes,no,2
3859,3640,32,5,44,15,30,yes,no,4
3860,4270,34,1,60,21,12,no,no,2
3861,2817,17,16,14,15,26,no,no,5
3862,3533,31,3,40,19,30,no,no,5
3863,1964,19,28,10,17,6,yes,no,1
3864,872,17,8,14,13,10,yes,no,2
3865,2110,18,16,6,21,18,no,no,4
3866,1568,16,24,2,15,4,yes,no,2
3867,1261,22,28,10,19,6,no,no,2
3868,876,16,12,2,11,8,yes,no,1
3869,3154,31,5,44,23,26,no,no,4
3870,908,22,28,10,11,8,yes,no,1
3871,4241,39,5,24,21,20,no,no,4
3872,2674,22,8,14,21,20,no,no,4
3873,1143,22,12,10,12,4,no,yes,1
3874,1050,24,20,14,12,6,no,yes,1
3875,3342,35,1,28,21,22,no,no,4
3876,763,21,8,2,12,8,no,yes,2
3877,611,20,20,14,11,4,no,yes,1
3878,1520,23,8,2,23,10,yes,no,1
3879,4286,39,5,36,15,18,no,no,5
3880,1920,19,8,6,19,10,yes,no,1
3881,765,20,24,2,12,4,no,yes,1
3882,3613,37,7,36,17,30,no,no,5
3883,2450,23,8,2,19,24,no,no,4
3884,1600,20,20,14,15,8,yes,no,2
3885,1115,16,8,6,13,6,no,yes,2
3886,2093,17,16,2,19,14,no,no,1
3887,787,17,16,10,13,6,no,yes,1
3888,2928,24,24,6,19,30,yes,no,4
3889,3779,31,5,60,15,14,no,no,1
3890,3369,34,1,28,19,16,no,no,1
3891,3916,38,1,20,21,20,yes,no,4
3892,2550,24,12,6,17,12,no,no,2
3893,4259,32,5,32,21,26,no,no,5
3894,1017,20,8,2,11,10,no,yes,1
3895,1903,16,8,6,23,4,no,no,2
3896,1744,18,20,2,17,6,yes,no,2
3897,1589,21,28,10,15,4,no,no,1
3898,3630,31,5,16,23,30,no,no,4
3899,3871,32,1,52,17,16,no,no,1
3900,2684,15,12,14,19,14,yes,no,1
3901,2085,16,28,2,15,14,no,no,2
3902,1641,19,28,10,21,10,no,no,2
3903,3678,37,3,56,17,20,no,no,4
3904,2121,21,24,14,17,28,no,no,5
3905,2756,24,28,6,21,28,yes,no,5
3906,3884,32,1,40,23,18,yes,no,5
3907,2185,21,12,2,15,18,no,no,5
3908,1461,21,12,10,23,4,no,no,2
3909,1527,22,12,2,21,4,no,no,2
3910,3548,34,5,60,23,20,yes,no,5
3911,3532,37,7,24,23,18,yes,no,4
3912,3490,30,1,28,21,16,no,no,2
3913,2217,19,20,2,23,28,no,no,4
3914,3189,37,1,28,19,16,no,no,1
3915,642,24,8,14,12,8,no,yes,2
3916,4176,36,3,40,19,22,yes,no,5
3917,3132,30,5,60,19,20,yes,no,5
3918,4169,35,1,20,15,24,no,no,5
3919,1662,16,20,6,23,8,no,no,1
3920,3590,33,1,40,19,20,no,no,5
3921,2102,19,24,10,15,26,no,no,4
3922,3735,35,5,40,15,26,no,no,5
3923,3067,35,3,52,21,14,no,no,2
3924,3373,35,5,60,23,30,no,no,4
3925,3777,30,3,44,15,28,no,no,4
3926,3948,37,7,20,19,30,yes,no,5
3927,609,18,24,14,13,8,no,yes,2
3928,3090,30,7,36,17,22,no,no,5
3929,2121,20,16,6,17,26,no,no,4
3930,823,15,12,14,13,4,no,yes,1
3931,4126,31,5,44,15,30,no,no,4
3932,3056,33,5,16,15,12,yes,no,1
3933,2010,18,8,2,21,20,no,no,4
3934,3932,36,5,36,21,26,yes,no,5
3935,3352,33,5,20,23,26,yes,no,4
3936,3305,36,3,48,15,30,no,no,5
3937,2375,16,24,10,23,12,no,no,2
3938,1266,18,8,14,23,6,no,no,1
3939,1681,15,24,10,21,6,no,no,1
3940,743,19,24,10,13,8,no,yes,1
3941,3278,30,3,32,17,24,no,no,5
3942,2379,20,20,14,23,12,no,no,2
3943,3659,33,1,40,19,12,no,no,1
3944,1365,17,24,6,23,4,no,no,1
3945,1394,24,8,2,21,6,no,no,1
3946,1879,22,24,6,19,8,no,no,2
3947,2521,16,16,14,23,12,no,no,2
3948,2995,20,24,6,17,28,no,no,5
3949,766,16,20,2,12,8,no,yes,2
3950,2562,17,8,2,17,18,no,no,4
3951,3376,33,7,20,23,12,yes,no,2
3952,3882,33,5,56,21,18,no,no,5
3953,3322,38,5,44,15,28,no,no,4
3954,1710,20,28,14,19,6,no,no,1
3955,1386,20,20,2,19,8,no,no,2
3956,1879,21,20,6,17,10,no,no,1
3957,2121,15,12,14,19,30,no,no,5
3958,3868,33,5,48,17,18,yes,no,5
3959,1724,21,8,6,17,10,yes,no,2
3960,2673,16,20,10,15,12,no,no,1
3961,4140,32,7,44,17,14,yes,no,1
3962,2190,20,8,14,21,26,no,no,4
3963,1286,22,28,14,19,4,no,no,2
3964,2801,17,16,14,21,26,no,no,4
3965,3477,31,3,32,17,30,no,no,5
3966,705,22,8,2,11,4,no,yes,1
3967,3697,37,3,16,17,14,no,no,1
3968,1298,19,24,14,17,10,no,no,2
3969,2744,24,24,14,21,20,yes,no,5
3970,2067,20,20,2,23,14,no,no,2
3971,3971,32,7,32,21,28,no,no,4
3972,1303,19,16,2,21,4,no,no,2
3973,1664,17,28,10,23,10,yes,no,1
3974,3873,34,1,44,17,22,no,no,4
3975,2948,16,20,10,19,26,yes,no,5
3976,2178,15,8,6,19,20,no,no,5
3977,4333,32,7,52,19,16,no,no,1
3978,3025,35,7,56,15,26,no,no,4
3979,2210,20,24,10,15,30,no,no,5
3980,2615,20,12,10,21,24,no,no,4
3981,2058,23,16,10,19,24,no,no,5
3982,1398,23,24,10,17,6,no,no,2
3983,2849,20,24,2,23,22,no,no,4
3984,3341,30,5,32,21,22,no,no,4
3985,2242,18,12,2,23,20,no,no,4
3986,885,21,28,6,13,6,no,yes,2
3987,2107,17,16,6,17,18,no,no,4
3988,1495,19,28,10,15,10,no,no,2
3989,2104,17,8,2,19,26,yes,no,4
3990,4155,36,1,16,17,16,no,no,1
3991,1658,21,16,6,19,4,no,no,1
3992,2368,15,24,6,19,24,yes,no,5
3993,2813,23,28,2,15,28,no,no,4
3994,2253,17,28,14,23,12,no,no,1
3995,1428,19,12,14,21,8,yes,no,1
3996,1068,15,16,6,12,10,yes,no,2
3997,1713,17,28,14,15,6,no,no,2
3998,1659,19,8,10,21,6,no,no,1
3999,1031,16,28,10,12,6,no,yes,2
4000,2953,20,20,2,19,20,no,no,5
4001,3782,32,1,20,17,22,no,no,5
4002,962,15,12,2,13,8,no,yes,1
4003,2618,19,20,10,19,22,no,no,5
4004,1872,15,28,6,19,4,yes,no,1
4005,3320,33,3,16,23,20,yes,no,5
4006,3203,32,5,24,17,18,no,no,4
4007,966,24,24,6,13,8,no,yes,2
4008,1618,17,16,10,15,10,no,no,1
4009,3134,33,1,40,17,22,no,no,4
4010,3578,31,5,52,19,20,no,no,4
4011,3913,39,5,44,19,16,no,no,1
4012,3476,36,1,24,19,16,yes,no,2
4013,1382,22,20,14,21,6,no,no,1
4014,1127,20,8,6,12,6,no,yes,2
4015,2026,24,28,2,17,14,no,no,2
4016,1810,17,20,6,21,8,no,no,1
4017,2334,21,12,10,21,28,no,no,5
4018,2123,17,28,10,19,12,no,no,2
4019,3406,33,3,52,17,26,no,no,4
4020,3421,38,3,20,15,16,no,no,1
4021,2574,17,24,10,17,12,no,no,2
4022,1109,18,12,2,12,6,no,yes,1
4023,3796,38,1,36,21,20,yes,no,4
4024,4189,32,5,56,19,12,no,no,1
4025,3214,38,1,44,17,24,no,no,4
4026,2699,20,24,2,17,12,no,no,2
4027,2141,15,8,6,17,12,no,no,2
4028,1117,20,16,2,12,4,no,yes,1
4029,879,15,16,14,12,6,no,yes,1
4030,1820,21,8,6,15,8,yes,no,2
4031,3171,39,3,60,19,28,no,no,5
4032,1095,16,20,10,13,6,no,yes,2
4033,1238,24,28,14,21,10,no,no,2
4034,553,21,20,10,12,10,no,yes,2
4035,2894,24,20,2,23,14,no,no,2
4036,2242,19,24,14,21,24,no,no,4
4037,1166,15,20,14,13,8,no,yes,1
4038,4127,36,1,40,15,30,no,no,5
4039,1988,18,12,2,21,10,yes,no,2
4040,2239,24,28,6,23,28,no,no,5
4041,1575,21,12,2,21,8,no,no,1
4042,1809,21,20,2,23,8,no,no,1
4043,2294,19,12,10,21,14,no,no,2
4044,823,22,8,14,13,4,no,yes,2
4045,616,15,28,14,13,4,yes,no,2
4046,4041,31,1,36,21,20,no,no,5
4047,2698,17,28,10,19,16,no,no,1
4048,1227,24,8,10,17,8,no,no,1
4049,3636,35,7,24,17,14,yes,no,2
4050,3441,34,3,20,15,16,no,no,1
4051,1044,24,12,2,13,4,yes,no,1
4052,1126,22,8,2,13,8,no,yes,2
4053,3718,36,3,24,19,28,no,no,5
4054,1305,20,28,2,19,4,no,no,1
4055,2273,16,12,2,15,12,no,no,1
4056,2687,20,12,10,15,24,no,no,5
4057,849,15,28,10,12,4,no,yes,2
4058,3627,32,3,40,21,20,no,no,5
4059,1940,20,28,6,21,10,yes,no,1
4060,3772,38,5,40,23,30,yes,no,5
4061,688,23,24,2,11,4,yes,no,1
4062,4196,32,3,44,23,24,yes,no,4
4063,528,19,16,10,11,10,yes,no,2
4064,3789,30,5,56,19,18,no,no,5
4065,3935,33,1,28,17,30,no,no,5
4066,2930,16,24,2,21,26,no,no,4
4067,2878,24,8,2,19,14,no,no,1
4068,778,16,28,2,13,6,no,yes,2
4069,1084,23,20,14,12,6,yes,no,1
4070,3154,31,5,60,23,24,no,no,5
4071,772,16,16,6,11,6,yes,no,2
4072,569,22,28,2,11,8,no,yes,1
4073,1831,17,8,14,23,4,no,no,1
4074,2487,18,16,2,15,20,no,no,4
4075,740,20,12,6,12,6,yes,no,2
4076,780,24,12,6,11,6,yes,no,1
4077,1157,21,20,14,11,8,no,yes,1
4078,1958,24,8,10,21,10,no,no,1
4079,3348,35,3,16,19,16,yes,no,1
4080,1743,18,24,14,23,8,no,no,1
4081,1623,21,28,10,21,8,no,no,2
4082,3942,33,5,16,21,20,no,no,4
4083,3925,34,5,20,19,14,no,no,2
4084,2348,20,16,6,17,14,yes,no,2
4085,3691,32,1,28,21,30,no,no,4
4086,3180,32,7,52,15,26,yes,no,5
4087,677,22,8,10,13,10,no,yes,2
4088,1013,16,12,6,11,8,no,yes,1
4089,2396,22,8,6,23,20,yes,no,5
4090,749,24,24,10,11,6,no,yes,1
4091,3535,31,5,36,23,30,no,no,4
4092,4095,39,7,40,21,20,no,no,4
4093,1252,24,24,6,15,10,yes,no,1
4094,3615,34,5,24,17,26,no,no,4
4095,1521,16,20,14,19,4,no,no,2
4096,2662,20,8,6,23,30,no,no,4
4097,2489,23,12,14,21,26,no,no,4
4098,4273,32,5,44,21,24,no,no,4
4099,2769,20,16,14,15,18,no,no,4
4100,2386,16,12,10,23,16,no,no,1
4101,2889,24,16,14,15,20,no,no,5
4102,2799,19,8,2,15,20,no,no,5
4103,2044,22,28,10,21,16,yes,no,1
4104,1793,19,28,14,17,4,no,no,2
4105,2238,24,8,6,19,12,no,no,2
4106,4108,32,3,44,23,24,yes,no,4
4107,1002,17,16,2,13,10,no,yes,2
4108,1662,20,12,14,15,8,no,no,2
4109,1238,23,28,2,17,4,no,no,2
4110,1503,16,20,14,23,4,no,no,1
4111,1991,19,12,14,15,8,no,no,2
4112,2856,21,16,2,21,24,yes,no,4
4113,2340,23,8,10,23,16,yes,no,2
4114,2062,18,20,10,21,18,no,no,4
4115,1098,15,12,10,11,6,no,yes,1
4116,1904,15,12,10,17,8,yes,no,2
4117,563,16,8,2,12,10,no,yes,1
4118,4125,33,1,52,17,24,no,no,4
4119,2803,15,24,10,17,22,no,no,5
4120,2344,21,28,10,17,22,yes,no,4
4121,3138,39,3,20,19,28,no,no,4
4122,670,23,24,10,12,4,no,yes,1
4123,3078,39,7,44,19,24,no,no,4
4124,2859,22,8,10,19,20,no,no,5
4125,716,20,28,2,12,4,yes,no,2
4126,3838,34,1,24,19,22,no,no,4
4127,1500,19,28,14,17,8,yes,no,2
4128,851,24,12,2,13,10,no,yes,1
4129,1040,17,24,14,12,10,yes,no,2
4130,3890,30,1,52,15,16,no,no,1
4131,1747,22,24,2,23,6,no,no,1
4132,4297,39,5,52,15,28,no,no,4
4133,1387,17,24,14,15,6,no,no,2
4134,3585,36,5,28,15,26,no,no,4
4135,2106,20,12,6,23,12,no,no,1
4136,2977,18,24,10,17,20,no,no,4
4137,1487,16,8,6,19,4,no,no,1
4138,3921,34,5,52,19,18,no,no,4
4139,2598,16,8,14,17,16,no,no,2
4140,2348,22,20,6,17,18,yes,no,4
4141,2574,24,24,10,17,12,no,no,1
4142,4311,38,3,40,17,24,no,no,5
4143,2319,20,8,6,17,24,no,no,5
4144,3484,32,3,24,15,30,yes,no,5
4145,1115,21,12,2,12,8,no,yes,1
4146,698,20,20,2,12,6,no,yes,2
4147,2601,22,28,2,17,18,no,no,5
4148,2530,18,8,10,19,18,no,no,4
4149,4323,32,1,32,19,28,no,no,5
4150,2459,18,8,14,17,28,no,no,4
4151,2529,22,24,2,23,14,no,no,2
4152,3068,35,7,56,15,24,yes,no,5
4153,1030,15,8,6,12,6,no,yes,2
4154,735,23,20,10,12,10,no,yes,2
4155,2719,21,20,10,19,26,no,no,4
4156,3620,31,3,16,19,30,yes,no,5
4157,1410,20,28,10,19,10,no,no,1
4158,2399,16,16,2,19,12,no,no,2
4159,3404,35,1,32,21,28,yes,no,5
4160,3467,31,1,28,23,28,no,no,5
4161,2451,21,24,2,15,28,no,no,4
4162,1955,16,12,2,15,8,no,no,2
4163,1972,21,16,14,23,6,yes,no,1
4164,3768,30,1,40,19,26,yes,no,4
4165,3053,36,3,60,17,20,no,no,5
4166,3784,32,7,52,21,26,yes,no,5
4167,4145,39,5,60,17,26,no,no,4
4168,597,19,12,2,12,6,no,yes,2
4169,2555,20,8,14,17,28,no,no,5
4170,549,22,24,2,12,8,no,yes,1
4171,1595,18,8,6,23,6,no,no,2
4172,1761,23,16,10,21,10,no,no,1
4173,2682,16,12,10,17,14,no,no,2
4174,4347,32,3,32,19,16,no,no,2
4175,828,18,12,2,12,4,yes,no,1
4176,1077,15,28,14,13,10,no,yes,2
4177,1232,19,12,10,15,10,yes,no,1
4178,4278,31,5,40,17,20,no,no,4
4179,2581,19,20,2,17,26,no,no,5
4180,579,15,20,6,12,10,no,yes,1
4181,3953,36,5,24,23,18,no,no,4
4182,650,15,12,14,11,4,no,yes,2
4183,2879,17,16,6,19,16,no,no,2
4184,2610,16,20,2,15,22,no,no,4
4185,3767,38,5,24,21,16,no,no,1
4186,859,17,12,2,12,6,no,yes,2
4187,650,17,20,2,13,8,no,yes,1
4188,1103,16,12,14,11,4,no,yes,1
4189,1186,22,16,6,12,4,no,yes,1
4190,2031,18,12,6,23,30,no,no,5
4191,1300,21,20,6,19,4,yes,no,2
4192,1716,23,8,2,21,4,yes,no,1
4193,1509,23,28,6,21,4,no,no,2
4194,1475,18,12,10,21,10,no,no,1
4195,2332,16,20,6,23,28,yes,no,4
4196,2578,21,24,14,23,14,no,no,2
4197,640,20,28,2,13,8,yes,no,1
4198,630,16,20,6,11,6,no,yes,1
4199,1166,24,12,6,13,8,no,yes,1
4200,1204,21,12,2,19,10,yes,no,2
4201,1420,18,24,10,23,4,yes,no,1
4202,2968,15,8,10,17,14,yes,no,1
4203,4022,36,5,28,17,30,no,no,4
4204,1454,22,28,14,23,4,no,no,2
4205,3927,39,1,36,15,28,no,no,4
4206,788,19,12,2,13,4,yes,no,2
4207,3342,30,7,32,15,20,no,no,4
4208,1499,21,28,2,23,6,no,no,1
4209,1568,15,24,6,19,10,yes,no,1
4210,1556,23,24,6,15,10,yes,no,2
4211,2301,18,16,10,21,12,no,no,1
4212,2569,16,12,2,19,30,no,no,4
4213,3720,37,5,20,19,18,yes,no,4
4214,3405,30,5,60,19,30,no,no,4
4215,3128,36,1,40,23,12,yes,no,2
4216,1002,15,28,14,11,4,no,yes,2
4217,2815,18,24,14,19,14,no,no,2
4218,589,19,16,6,11,6,no,yes,2
4219,888,21,24,6,12,8,yes,no,2
4220,1056,17,12,6,13,10,yes,no,2
4221,3024,38,1,56,19,12,yes,no,2
4222,2845,20,8,14,19,22,no,no,4
4223,784,24,8,10,12,4,yes,no,2
4224,3057,32,3,16,19,18,no,no,5
4225,2009,23,16,10,19,22,no,no,4
4226,3445,36,3,20,19,20,no,no,5
4227,2719,24,28,2,23,18,no,no,5
4228,1369,17,28,14,19,10,no,no,1
4229,3107,35,7,36,21,22,no,no,4
4230,1894,24,12,6,23,10,no,no,1
4231,2810,17,20,14,17,14,no,no,1
4232,1228,18,24,14,23,8,yes,no,2
4233,1213,24,8,6,19,4,no,no,1
4234,3307,33,7,40,21,24,no,no,5
4235,4083,37,7,28,23,24,no,no,4
4236,1685,23,8,2,15,4,no,no,2
4237,3553,34,1,52,19,22,no,no,5
4238,3988,39,5,16,21,14,yes,no,1
4239,1622,19,24,10,17,8,no,no,2
4240,3988,32,7,16,23,18,yes,no,4
4241,2658,15,12,6,15,26,no,no,5
4242,3457,36,3,48,19,30,no,no,4
4243,3704,38,1,36,17,26,yes,no,4
4244,528,18,12,10,11,6,yes,no,1
4245,3282,34,3,52,17,16,no,no,2
4246,3599,33,1,36,15,16,no,no,2
4247,3440,30,1,24,19,16,yes,no,2
4248,2006,24,28,2,15,28,no,no,4
4249,1361,24,20,10,23,4,no,no,2
4250,3924,33,7,40,21,12,yes,no,2
4251,835,18,16,6,13,4,no,yes,2
4252,4336,35,3,20,15,16,yes,no,2
4253,3293,39,5,44,15,28,no,no,4
4254,3109,33,5,44,17,26,no,no,5
4255,1770,16,20,10,17,6,no,no,2
4256,1509,15,12,14,15,10,no,no,1
4257,1514,22,16,10,21,8,no,no,1
4258,4233,36,3,36,21,16,no,no,1
4259,4076,38,3,40,17,26,yes,no,5
4260,3964,39,5,36,15,20,yes,no,4
4261,947,23,16,14,11,4,no,yes,1
4262,1070,24,20,14,13,10,no,yes,2
4263,3480,32,1,28,17,30,yes,no,4
4264,4166,34,1,52,19,12,no,no,1
4265,1664,20,20,6,17,8,yes,no,1
4266,1471,23,24,6,15,10,no,no,2
4267,2466,16,8,10,19,18,no,no,5
4268,2121,22,16,14,21,16,no,no,2
4269,3063,36,3,44,17,12,no,no,2
4270,1408,15,12,10,17,4,yes,no,1
4271,3238,35,5,24,15,22,no,no,5
4272,3908,33,5,36,21,12,yes,no,2
4273,3168,32,7,20,15,28,yes,no,5
4274,2123,17,24,14,23,16,no,no,2
4275,2799,18,12,2,17,20,no,no,4
4276,3253,34,1,16,19,22,no,no,5
4277,1040,23,8,10,13,6,yes,no,1
4278,3360,37,5,56,23,20,yes,no,4
4279,1607,16,20,2,19,4,no,no,1
4280,3628,39,7,40,15,24,yes,no,5
4281,1004,22,24,10,11,10,yes,no,2
4282,1227,17,8,10,21,4,no,no,2
4283,1776,24,28,6,19,4,yes,no,2
4284,857,16,12,2,13,10,no,yes,1
4285,2835,16,16,10,15,30,no,no,4
4286,3984,36,7,20,15,20,yes,no,5
4287,2333,22,24,10,21,22,no,no,5
4288,3453,32,7,56,17,24,no,no,5
4289,3637,37,1,36,17,18,no,no,4
4290,1654,20,16,2,19,10,no,no,2
4291,3339,38,3,16,21,30,no,no,4
4292,2335,23,12,2,15,24,no,no,4
4293,3919,38,5,52,23,12,no,no,1
4294,1284,23,16,2,19,8,yes,no,2
4295,2751,24,20,10,15,14,no,no,1
4296,3061,37,5,48,23,14,no,no,1
4297,3215,38,5,40,15,14,no,no,1
4298,1124,22,16,14,11,4,yes,no,1
4299,2465,19,24,2,23,20,no,no,4
4300,4210,36,3,40,15,28,no,no,5
4301,2258,19,16,14,23,30,no,no,4
4302,1316,21,8,2,19,8,yes,no,2
4303,697,17,28,2,13,8,no,yes,1
4304,2523,18,8,10,15,20,no,no,5
4305,2476,19,24,14,19,16,yes,no,2
4306,1447,19,28,10,15,8,no,no,2
4307,3566,33,5,44,23,24,no,no,4
4308,1138,16,12,6,12,8,no,yes,2
4309,3884,30,1,24,15,26,yes,no,5
4310,2962,18,24,14,17,14,no,no,1
4311,2858,24,28,6,17,24,no,no,4
4312,2837,23,12,6,19,30,no,no,5
4313,1374,23,20,10,19,6,no,no,2
4314,1539,16,28,10,17,4,no,no,1
4315,2132,23,12,10,19,12,yes,no,2
4316,4241,39,1,40,23,14,no,no,1
4317,1317,23,12,6,17,8,no,no,1
4318,787,24,24,6,12,4,no,yes,2
4319,2525,24,20,6,21,30,no,no,4
4320,2174,21,24,10,19,20,no,no,5
4321,2566,16,28,14,17,24,no,no,5
4322,1967,22,24,6,21,10,no,no,2
4323,1747,22,16,10,17,4,no,no,2
4324,3205,30,1,52,21,26,no,no,4
4325,3642,31,5,32,19,16,no,no,2
4326,3383,38,7,48,15,12,no,no,1
4327,2847,21,8,6,19,14,no,no,1
4328,2129,22,12,6,21,22,no,no,5
4329,792,22,28,14,13,10,yes,no,2
4330,3606,32,5,48,19,30,no,no,5
4331,621,20,16,6,13,8,no,yes,2
4332,3662,35,3,32,21,28,no,no,5
4333,1381,23,20,10,17,6,no,no,1
4334,2228,24,28,2,21,20,yes,no,4
4335,3945,37,7,60,17,14,no,no,1
4336,3760,35,7,36,19,28,yes,no,4
4337,570,21,20,2,11,10,no,yes,1
4338,1038,22,8,2,13,4,no,yes,1
4339,2709,23,8,6,23,16,no,no,1
4340,1918,19,20,14,15,8,no,no,1
4341,1403,23,16,2,15,6,no,no,2
4342,4053,35,7,56,17,16,no,no,1
4343,540,20,16,14,11,8,yes,no,1
4344,3936,39,5,52,17,28,yes,no,4
4345,2016,19,16,6,23,28,yes,no,5
4346,3909,30,5,36,23,24,no,no,5
4347,3298,33,1,32,23,20,no,no,4
4348,1127,23,28,10,12,8,no,yes,1
4349,3741,34,7,48,19,30,no,no,5
4350,3563,36,7,48,19,16,no,no,2
4351,3184,35,7,52,17,24,yes,no,5
4352,3431,34,7,16,21,18,no,no,4
4353,3057,32,1,44,21,28,no,no,5
4354,1489,19,24,14,15,10,no,no,1
4355,3932,32,3,32,17,20,yes,no,5
4356,1742,15,24,6,23,10,no,no,1
4357,1930,20,16,10,23,4,no,no,2
4358,1658,15,20,14,21,10,no,no,2
4359,2980,23,24,6,17,28,yes,no,5
4360,3608,39,3,20,19,12,yes,no,1
4361,4009,38,7,20,15,18,no,no,4
4362,1778,21,8,10,15,4,no,no,2
4363,3508,35,5,60,15,30,yes,no,4
4364,3877,34,5,28,17,28,no,no,4
4365,4149,39,5,60,23,12,no,no,1
4366,3762,39,7,60,23,20,no,no,5
4367,572,24,20,14,13,4,yes,no,1
4368,1300,18,16,6,21,6,yes,no,2
4369,1491,19,24,2,19,6,no,no,1
4370,2342,22,28,6,17,22,no,no,4
4371,1162,17,20,2,11,8,no,yes,1
4372,2408,16,16,10,19,20,yes,no,4
4373,2996,23,20,2,17,12,yes,no,2
4374,3750,37,3,56,21,26,no,no,5
4375,2392,19,20,2,21,14,yes,no,1
4376,2412,22,28,6,17,30,yes,no,4
4377,3825,31,5,16,17,16,no,no,1
4378,1435,23,12,6,21,4,no,no,1
4379,1370,17,24,14,23,4,no,no,1
4380,1857,16,24,10,17,10,no,no,2
4381,1256,16,20,14,15,4,yes,no,1
4382,3000,34,1,16,15,12,yes,no,1
4383,923,24,16,6,12,8,no,yes,2
4384,682,19,20,14,11,10,no,yes,2
4385,1230,22,8,14,15,4,no,no,2
4386,3250,33,5,44,21,24,no,no,5
4387,1376,19,20,6,23,4,yes,no,1
4388,2253,17,24,10,21,16,no,no,2
4389,825,18,16,14,12,4,no,yes,2
4390,2239,22,8,14,23,20,no,no,5
4391,4006,38,3,28,19,28,no,no,4
4392,4234,31,7,52,17,30,no,no,4
4393,1460,22,12,6,17,6,yes,no,2
4394,2012,21,16,10,15,26,yes,no,5
4395,1490,17,24,10,21,4,no,no,1
4396,2520,17,20,2,19,22,yes,no,5
4397,2331,17,28,6,17,20,no,no,4
4398,2406,18,12,14,17,16,no,no,2
4399,4307,39,7,16,15,22,no,no,4
4400,2746,23,12,2,19,12,no,no,2
4401,1267,22,8,10,15,4,no,no,1
4402,4219,35,5,52,17,20,no,no,5
4403,851,22,16,10,11,10,no,yes,2
4404,782,18,16,14,11,10,no,yes,1
4405,2725,22,16,14,17,24,no,no,5
4406,1855,23,8,6,19,8,no,no,1
4407,1286,19,20,6,17,8,no,no,2
4408,1261,16,20,14,15,4,no,no,2
4409,2131,21,24,2,19,18,no,no,4
4410,1637,16,28,2,17,8,no,no,2
4411,4153,38,5,48,23,18,no,no,5
4412,3907,31,1,40,17,16,no,no,1
4413,846,20,20,6,12,6,no,yes,2
4414,564,22,20,14,11,8,yes,no,1
4415,2189,23,20,6,19,12,no,no,2
4416,2527,20,8,6,17,22,no,no,4
4417,2176,15,20,10,19,16,yes,no,2
4418,1632,19,16,6,21,6,yes,no,1
4419,1083,17,16,10,13,6,no,yes,2
4420,3838,33,3,28,21,24,no,no,4
4421,3058,32,3,40,19,18,no,no,4
4422,547,20,20,14,13,6,no,yes,1
4423,4214,32,3,36,21,18,no,no,4
4424,616,24,12,10,11,4,yes,no,2
4425,1182,18,16,6,12,4,no,yes,2
4426,3105,38,1,24,17,30,no,no,4
4427,2943,23,8,6,21,18,no,no,5
4428,2092,15,24,2,21,14,yes,no,2
4429,4236,35,7,56,15,30,yes,no,5
4430,816,16,24,14,13,8,yes,no,2
4431,1521,20,20,2,23,8,no,no,2
4432,4339,39,5,52,21,30,no,no,4
4433,2323,17,24,2,21,24,no,no,4
4434,2578,24,8,6,15,24,no,no,4
4435,3588,34,3,20,15,26,yes,no,4
